time,rpm,load,temp,short_term_fuel_trim_1,long_term_fuel_trim_1,short_term_fuel_trim_2,long_term_fuel_trim_2,speed,timing_advance,intake_air_temp,maf
1442272007,1191,32.94117647,68,-8.59375,0,-7.8125,7.8125,61,13,27,35.99
1442272009,BADDATA,74.90196078,68,-5.46875,BADDATA,-4.6875,7.8125,64,18,27,34.05
1442272011,1725.75,70.19607843,69,1.5625,1.5625,6.25,7.8125,67,21,27,31.34
1442272013,1705.75,67.05882353,69,3.90625,1.5625,17.96875,8.59375,69,29,27,11.46
1442272014,1392.25,44.31372549,69,-3.125,BADDATA,29.6875,5.46875,62,30,27,7.14
1442272016,1106.5,35.29411765,70,-0.78125,-1.5625,32.8125,0,43,25.5,27,5.31
1442272018,821.25,35.68627451,70,-3.125,-1.5625,32.8125,0,31,23.5,27,BADDATA
1442272020,851.25,94.90196078,70,-1.5625,0.78125,32.8125,8.59375,34,16.5,27,37.32
1442272021,1731.75,74.90196078,72,5.46875,1.5625,32.8125,7.8125,41,25,27,10.85
1442272023,1245.5,45.09803922,72,-3.90625,-0.78125,32.8125,3.125,41,25.5,27,29.84
1442272025,1595.75,74.50980392,72,-3.90625,1.5625,32.8125,7.03125,43,25,27,37.32
1442272027,1715.75,92.94117647,73,2.34375,0,32.8125,9.375,49,7.5,27,57.3
1442272029,2039,95.68627451,73,-0.78125,BADDATA,32.8125,BADDATA,58,7.5,27,55.26
1442272030,2073.75,86.66666667,73,2.34375,0,32.8125,9.375,64,13.5,26,47.39
1442272032,2102.5,74.90196078,BADDATA,-3.125,0.78125,BADDATA,9.375,70,BADDATA,27,59.74
1442272034,2288.25,90.19607843,74,2.34375,0,32.8125,9.375,77,10.5,27,66.94
1442272036,2461.75,91.76470588,74,-2.34375,0,32.8125,9.375,83,8,27,67.99
1442272038,2583.75,91.37254902,75,-3.125,0,32.8125,9.375,89,7.5,27,81.06
1442272039,2767,96.8627451,75,BADDATA,0,5.46875,9.375,96,10.5,27,71.76
1442272041,2891.75,79.21568627,75,4.6875,0.78125,4.6875,7.8125,102,16,BADDATA,68.54
1442272043,3006.5,71.76470588,76,4.6875,0.78125,4.6875,7.03125,106,18,27,64.83
1442272045,3113.25,69.01960784,76,4.6875,0.78125,4.6875,7.8125,109,16.5,27,50.94
1442272047,BADDATA,BADDATA,BADDATA,4.6875,0.78125,4.6875,8.59375,BADDATA,14,27,BADDATA
1442272049,2169,69.01960784,77,4.6875,1.5625,4.6875,7.03125,114,21.5,27,39.2
1442272050,2195.75,57.25490196,78,-0.78125,1.5625,15.625,5.46875,115,29,27,30.45
1442272052,2201.5,45.49019608,78,-3.90625,2.34375,32.8125,6.25,114,30,27,34.38
1442272054,2198.75,60,78,0,1.5625,32.8125,5.46875,115,25,27,42.63
1442272056,2218.25,69.41176471,79,2.34375,1.5625,32.8125,7.03125,116,22.5,27,39.36
1442272058,2245,61.96078431,79,-3.125,2.34375,32.8125,6.25,117,30,27,29.12
1442272060,2239,49.01960784,80,-2.34375,1.5625,32.8125,6.25,117,23.5,28,36.93
1442272062,2254.25,56.47058824,80,-2.34375,2.34375,32.8125,5.46875,117,26,28,36.21
1442272064,2258.25,55.68627451,82,-0.78125,2.34375,32.8125,6.25,117,30,28,23.69
1442272066,2241,41.56862745,82,-1.5625,2.34375,32.8125,6.25,115,34.5,28,13.89
1442272067,2181.5,30.19607843,83,0,2.34375,32.8125,6.25,113,33,28,23.97
1442272069,2160.75,59.21568627,83,1.5625,2.34375,32.8125,6.25,113,22.5,28,40.14
1442272071,2185.25,69.01960784,84,1.5625,1.5625,32.8125,7.8125,114,16.5,28,49.05
1442272073,2212.25,74.11764706,84,3.125,0.78125,32.8125,7.8125,116,18,28,44.29
1442272075,2248,68.23529412,85,0.78125,1.5625,32.8125,7.03125,117,23,28,36.76
1442272077,2262.25,62.74509804,85,0,1.5625,32.8125,6.25,118,22.5,28,39.75
1442272079,2274.75,62.74509804,85,-3.90625,1.5625,32.8125,6.25,119,22.5,28,39.59
1442272081,2283,61.17647059,86,-1.5625,1.5625,32.8125,5.46875,119,29.5,28,37.7
1442272082,2293.5,63.92156863,86,-5.46875,1.5625,32.8125,6.25,119,24,28,38.09
1442272084,2299.75,58.43137255,87,-4.6875,1.5625,32.8125,5.46875,119,24.5,28,37.32
1442272086,2297.75,57.25490196,87,-1.5625,1.5625,32.8125,5.46875,119,25,28,35.65
1442272088,2297.75,55.29411765,87,-0.78125,2.34375,32.8125,5.46875,119,30,28,23.97
1442272090,2267.5,39.21568627,88,-5.46875,2.34375,32.8125,6.25,116,35,28,21.53
1442272092,2218.25,42.35294118,88,-2.34375,2.34375,32.8125,6.25,114,29,28,26.96
1442272094,2192.75,49.01960784,88,-5.46875,2.34375,32.8125,5.46875,114,29,28,30.01
1442272095,2193.75,49.80392157,89,-1.5625,2.34375,32.8125,6.25,114,30,28,26.07
1442272097,2186.25,48.23529412,89,-5.46875,2.34375,32.8125,5.46875,114,20,28,39.59
1442272099,2220,63.1372549,89,3.125,1.5625,32.8125,6.25,117,22.5,28,39.36
1442272101,2258.25,59.60784314,90,-0.78125,1.5625,32.8125,6.25,118,24,28,34.05
1442272103,2287.25,68.62745098,90,-3.90625,1.5625,32.8125,6.25,120,22.5,28,38.26
1442272105,2315.75,59.21568627,90,0,1.5625,32.8125,6.25,121,23,28,38.42
1442272107,2336.25,57.25490196,90,-3.90625,1.5625,32.8125,5.46875,122,26.5,28,33.11
1442272109,2333,47.45098039,92,-4.6875,2.34375,32.8125,5.46875,121,29,28,33.33
1442272111,2318,52.54901961,92,-3.90625,2.34375,32.8125,5.46875,120,25.5,28,39.59
1442272112,2309.25,61.56862745,92,-0.78125,1.5625,-4.6875,1.5625,121,21,28,39.36
1442272114,2326.5,58.82352941,93,-0.78125,1.5625,-3.125,1.5625,121,23.5,28,37.32
1442272116,2328.75,54.90196078,93,-3.125,2.34375,-1.5625,2.34375,120,34.5,28,14.17
1442272118,2282,28.23529412,93,1.5625,2.34375,-1.5625,2.34375,118,28,28,39.03
1442272120,2279.75,61.56862745,94,-1.5625,1.5625,-3.125,1.5625,118,24,28,37.7
1442272122,2275.75,56.47058824,94,-3.125,2.34375,-1.5625,2.34375,119,29.5,28,30.45
1442272124,2273.75,48.23529412,94,-2.34375,2.34375,-4.6875,2.34375,118,30.5,28,29.12
1442272126,2260.25,51.76470588,94,-0.78125,2.34375,-2.34375,2.34375,118,26,28,33.33
1442272127,2269.5,50.98039216,95,-3.125,2.34375,-5.46875,2.34375,118,30.5,28,27.24
1442272129,2266.5,46.2745098,95,-2.34375,2.34375,-6.25,2.34375,118,30.5,28,26.35
1442272131,2266.5,45.49019608,96,-5.46875,2.34375,-3.125,2.34375,118,30.5,28,22.86
1442272133,2259.25,40,96,-6.25,2.34375,-4.6875,2.34375,117,36,28,16.61
1442272135,2239,35.68627451,96,3.125,2.34375,0.78125,2.34375,115,34.5,28,14.17
1442272136,2199.5,30.98039216,98,0,0.78125,1.5625,0.78125,113,29.5,28,11.12
1442272138,2162.5,28.62745098,99,0.78125,1.5625,2.34375,2.34375,111,30.5,28,23.69
1442272140,2137.5,45.49019608,99,-0.78125,2.34375,3.125,2.34375,110,36,28,13.84
1442272142,BADDATA,30.98039216,BADDATA,1.5625,1.5625,3.90625,1.5625,107,30.5,28,BADDATA
1442272144,2047.5,BADDATA,100,3.90625,2.34375,BADDATA,2.34375,105,33,28,24.36
1442272146,2030,BADDATA,100,BADDATA,2.34375,0,2.34375,105,29.5,28,23.97
1442272147,2021,45.49019608,100,0,2.34375,0.78125,2.34375,104,35,28,14.67
1442272149,1992.75,37.25490196,100,3.125,1.5625,-0.78125,1.5625,103,34,28,13.45
1442272151,1957.5,36.07843137,BADDATA,-0.78125,1.5625,3.125,1.5625,101,33.5,28,17.71
1442272153,1931,BADDATA,102,2.34375,1.5625,-1.5625,1.5625,100,30,BADDATA,21.53
1442272154,1920.75,49.80392157,102,-1.5625,2.34375,2.34375,2.34375,100,19,28,32.94
1442272156,1946.25,64.31372549,102,0.78125,1.5625,-3.90625,1.5625,102,20.5,28,31.67
1442272158,1966.75,62.74509804,102,-3.90625,1.5625,-0.78125,1.5625,103,20.5,28,32.05
1442272160,BADDATA,60.78431373,102,-2.34375,2.34375,-5.46875,2.34375,104,29,28,26.96
1442272161,1996,53.7254902,102,-0.78125,0.78125,-3.125,0.78125,105,12,28,44.29
1442272163,2043.25,75.29411765,102,-1.5625,0.78125,2.34375,0.78125,108,14,28,42.63
1442272165,BADDATA,69.41176471,100,-1.5625,BADDATA,0.78125,1.5625,110,17,28,BADDATA
1442272167,2127.5,BADDATA,100,0,1.5625,BADDATA,1.5625,111,20.5,BADDATA,33.33
1442272169,2154,56.47058824,99,BADDATA,2.34375,-1.5625,2.34375,112,21,28,38.81
1442272171,2170,64.31372549,99,-2.34375,1.5625,-7.03125,1.5625,BADDATA,19.5,28,36.21
1442272173,2192.75,60,98,-7.03125,2.34375,-2.34375,2.34375,114,29.5,28,30.17
1442272175,2197.75,49.01960784,98,-3.125,2.34375,-7.8125,2.34375,114,34,28,17.1
1442272176,2176.75,36.47058824,98,-2.34375,2.34375,-4.6875,2.34375,112,32.5,28,20.43
1442272178,2151.25,39.21568627,98,-3.90625,2.34375,-2.34375,2.34375,111,32.5,28,30.95
1442272180,BADDATA,58.43137255,BADDATA,-5.46875,1.5625,BADDATA,1.5625,112,20.5,28,BADDATA
1442272182,2153.25,51.37254902,98,-3.90625,2.34375,-2.34375,2.34375,112,29.5,28,26.35
1442272184,2160.75,46.66666667,98,-3.125,2.34375,-5.46875,2.34375,112,29,28,31.34
1442272186,2154,53.33333333,98,-5.46875,2.34375,-1.5625,2.34375,112,30,28,25.19
1442272188,2153.25,41.17647059,98,-2.34375,2.34375,-7.03125,2.34375,111,33,28,21.15
1442272190,2124.75,44.70588235,98,-2.34375,2.34375,-5.46875,1.5625,109,31,28,18.05
1442272192,BADDATA,45.09803922,98,3.125,BADDATA,BADDATA,2.34375,108,29.5,28,25.47
1442272194,2074.5,50.98039216,98,3.125,2.34375,0.78125,2.34375,108,BADDATA,28,21.76
1442272196,2066,45.09803922,99,2.34375,2.34375,-0.78125,2.34375,107,29,28,25.8
1442272198,2070.25,46.2745098,99,-1.5625,2.34375,1.5625,1.5625,108,20,28,34.93
1442272200,BADDATA,59.60784314,99,0,2.34375,-3.125,2.34375,110,28,28,BADDATA
1442272201,BADDATA,52.54901961,99,-4.6875,2.34375,-3.90625,2.34375,111,29.5,28,26.79
1442272203,2127.5,55.29411765,99,-4.6875,2.34375,BADDATA,BADDATA,111,21.5,28,BADDATA
1442272205,2152.25,60.39215686,99,-5.46875,1.5625,0,2.34375,112,23.5,28,29.84
1442272207,2165.25,49.41176471,99,-1.5625,2.34375,-5.46875,1.5625,113,20.5,28,36.93
1442272209,2187,61.56862745,99,-6.25,1.5625,-0.78125,1.5625,115,17,28,44.79
1442272211,2237,69.01960784,99,0.78125,1.5625,3.90625,1.5625,118,18.5,28,39.92
1442272213,2272.5,63.92156863,98,1.5625,1.5625,-2.34375,0.78125,119,17.5,28,54.04
1442272215,2304,78.43137255,98,0,0.78125,-3.125,0.78125,122,14,28,49.77
1442272216,2350.5,69.80392157,98,1.5625,0.78125,-3.90625,1.5625,123,18.5,28,38.81
1442272218,2366.25,52.15686275,98,-2.34375,2.34375,-0.78125,2.34375,123,23.5,28,37.87
1442272220,2375.25,57.25490196,98,-0.78125,1.5625,-3.90625,2.34375,123,23.5,28,34.77
1442272222,2368.5,50.19607843,98,-4.6875,2.34375,-0.78125,2.34375,123,30.5,28,27.96
1442272224,2364,52.15686275,98,-3.90625,2.34375,-3.90625,2.34375,123,30,28,30.95
1442272225,2355,49.01960784,98,0,2.34375,-0.78125,1.5625,122,21.5,28,38.81
1442272227,2350.5,61.56862745,98,0,1.5625,-3.125,1.5625,123,20,28,40.53
1442272229,2368.5,61.17647059,BADDATA,-2.34375,1.5625,0,1.5625,123,20.5,28,38.81
1442272231,2371.75,56.47058824,98,-0.78125,1.5625,-4.6875,2.34375,123,26.5,28,29.73
1442272233,2360.5,45.49019608,98,-4.6875,2.34375,-3.125,2.34375,122,30.5,28,32.94
1442272235,2341.75,58.03921569,98,0,1.5625,-3.90625,1.5625,122,22.5,28,37.87
1442272236,2347.25,61.17647059,98,0,1.5625,-1.5625,1.5625,122,22.5,28,35.99
1442272238,2344,53.7254902,98,-3.125,2.34375,0,2.34375,122,30,28,32.22
1442272240,2334.25,49.41176471,98,-1.5625,2.34375,-4.6875,2.34375,121,29.5,28,32.39
1442272242,2313.5,52.15686275,98,-4.6875,2.34375,-0.78125,2.34375,120,30,28,34.38
1442272244,2310.5,55.68627451,98,0,2.34375,-3.90625,2.34375,120,30,BADDATA,34.38
1442272246,2303,56.47058824,98,-3.90625,2.34375,0,2.34375,120,22.5,28,38.42
1442272247,2310.5,63.1372549,98,-1.5625,1.5625,-4.6875,1.5625,120,19.5,28,40.86
1442272249,2313.5,61.96078431,98,-3.125,1.5625,-0.78125,1.5625,120,21,28,38.64
1442272251,2310.5,57.25490196,98,-2.34375,1.5625,-3.90625,2.34375,120,23,28,34.21
1442272253,2308.25,51.76470588,98,-3.90625,2.34375,-1.5625,2.34375,120,29.5,28,32.61
1442272255,2294.5,51.37254902,98,-2.34375,2.34375,-4.6875,2.34375,119,29.5,28,27.07
1442272257,2274.75,48.23529412,98,-1.5625,2.34375,-2.34375,1.5625,119,19,28,43.3
1442272258,2292.5,65.88235294,98,-2.34375,1.5625,-4.6875,1.5625,119,19.5,28,40.86
1442272260,2299.75,63.1372549,98,-0.78125,1.5625,-4.6875,1.5625,120,19.5,28,41.08
1442272262,2309.25,63.1372549,98,-0.78125,1.5625,-3.125,1.5625,120,20.5,28,39.2
1442272264,2310.5,60.39215686,98,-3.90625,1.5625,-0.78125,1.5625,120,21.5,28,36.76
1442272266,2313.5,56.07843137,98,-0.78125,1.5625,-3.90625,1.5625,121,22.5,28,35.49
1442272268,2316.75,50.58823529,98,-4.6875,2.34375,-3.125,2.34375,120,29.5,28,33.11
1442272269,2313.5,52.54901961,98,0,2.34375,-5.46875,2.34375,120,28.5,28,33.83
1442272271,2306.25,50.58823529,98,-4.6875,2.34375,-0.78125,2.34375,119,30,28,29.73
1442272273,2291.25,48.62745098,98,-3.90625,2.34375,0,2.34375,119,29,28,32.22
1442272275,2277.75,51.37254902,98,-3.125,2.34375,0,2.34375,118,29.5,28,31.5
1442272277,2269.5,52.54901961,98,-0.78125,2.34375,-4.6875,1.5625,118,21,28,36.93
1442272278,2271.5,55.68627451,98,-4.6875,2.34375,-1.5625,2.34375,118,26,28,32.77
1442272280,2265.5,50.98039216,98,-5.46875,2.34375,0,2.34375,118,29.5,28,30.28
1442272282,2260.25,51.76470588,98,-3.125,2.34375,-2.34375,2.34375,117,28.5,28,30.78
1442272284,2251,49.80392157,98,-0.78125,2.34375,-3.125,2.34375,117,30,28,28.23
1442272286,2234,48.62745098,98,0,2.34375,-0.78125,2.34375,116,30.5,28,26.35
1442272288,2214.25,50.98039216,98,0,2.34375,-3.125,2.34375,115,22,28,36.37
1442272290,2216.25,60,98,-3.125,1.5625,1.5625,1.5625,116,21,28,38.09
1442272292,2231,60.78431373,98,-0.78125,1.5625,1.5625,1.5625,116,21,27,36.93
1442272293,2238,59.60784314,98,0.78125,2.34375,-3.90625,2.34375,117,24,28,32.94
1442272295,2242,55.29411765,98,-1.5625,1.5625,0.78125,1.5625,117,21.5,28,35.82
1442272297,2250,58.43137255,98,-3.125,2.34375,0.78125,2.34375,117,22.5,28,38.09
1442272299,2245,65.09803922,98,2.34375,1.5625,-3.125,1.5625,117,21,28,36.93
1442272301,2249,60.39215686,98,-3.125,1.5625,0,1.5625,117,21.5,28,37.7
1442272303,2238,60.39215686,98,0,1.5625,-3.90625,1.5625,116,21,28,34.93
1442272304,2230,55.29411765,98,-3.90625,2.34375,-1.5625,2.34375,115,23,28,38.26
1442272306,2219.25,63.52941176,98,-1.5625,1.5625,0,1.5625,116,15.5,BADDATA,44.51
1442272308,2229,68.23529412,98,-3.125,1.5625,2.34375,1.5625,116,18,28,42.63
1442272310,2231,66.66666667,98,0,1.5625,-2.34375,1.5625,116,18.5,28,39.75
1442272312,2237,61.96078431,98,0.78125,1.5625,-0.78125,1.5625,116,21,28,35.27
1442272314,2230,BADDATA,98,-1.5625,2.34375,-0.78125,2.34375,114,33,28,13.73
1442272316,2166.25,29.80392157,98,-2.34375,1.5625,0,2.34375,111,BADDATA,BADDATA,32.39
1442272318,2137.5,66.66666667,98,-1.5625,1.5625,0.78125,1.5625,BADDATA,19,28,39.75
1442272320,2158.75,63.92156863,98,-0.78125,1.5625,-3.90625,2.34375,113,22,28,34.77
1442272322,2174.75,58.43137255,98,-4.6875,2.34375,-1.5625,2.34375,114,23,28,32.94
1442272323,2193.75,55.68627451,98,-3.90625,2.34375,0,2.34375,115,29.5,28,28.4
1442272325,2205.5,45.09803922,98,-3.90625,2.34375,-0.78125,2.34375,114,33,28,22.36
1442272327,2193.75,46.66666667,98,-2.34375,2.34375,-1.5625,2.34375,114,30.5,28,25.35
1442272329,2192.75,50.19607843,98,0.78125,2.34375,0,2.34375,115,29,28,30.01
1442272331,2210.25,49.01960784,98,-1.5625,2.34375,-3.125,2.34375,115,30.5,28,23.58
1442272333,2204.5,44.70588235,98,-4.6875,2.34375,-0.78125,2.34375,114,32.5,28,23.69
1442272335,2194.75,45.49019608,98,-3.125,2.34375,2.34375,2.34375,114,30,28,26.19
1442272337,2187,50.98039216,98,1.5625,2.34375,-2.34375,2.34375,114,29,28,29.12
1442272339,2187,50.98039216,98,0,2.34375,-0.78125,2.34375,113,30,28,26.35
1442272341,2169,50.19607843,98,0.78125,2.34375,-3.125,2.34375,113,29.5,28,27.4
1442272343,2159.75,50.19607843,98,-3.125,2.34375,0,2.34375,112,30.5,28,24.36
1442272345,2144,44.31372549,98,0,2.34375,-3.125,2.34375,111,33,28,19.98
1442272347,2108.75,43.1372549,98,1.5625,2.34375,3.90625,BADDATA,109,30.5,28,23.58
1442272349,BADDATA,48.62745098,98,BADDATA,2.34375,-1.5625,2.34375,108,30,28,24.36
1442272351,2073.75,48.62745098,BADDATA,0.78125,BADDATA,BADDATA,2.34375,107,29,28,34.05
1442272353,2066.75,60.39215686,BADDATA,-3.90625,2.34375,BADDATA,2.34375,108,26.5,28,30.01
1442272355,2069.5,54.50980392,BADDATA,BADDATA,2.34375,BADDATA,2.34375,108,29,28,32.05
1442272356,2075.5,63.52941176,98,-1.5625,1.5625,1.5625,1.5625,108,20,28,37.7
1442272358,2090.25,63.92156863,BADDATA,-2.34375,1.5625,-3.90625,1.5625,109,21,28,34.05
1442272360,2100.75,58.03921569,BADDATA,-3.90625,2.34375,-2.34375,2.34375,109,29,28,28.12
1442272362,2103.25,49.01960784,98,-3.90625,BADDATA,0,2.34375,109,BADDATA,BADDATA,24.64
1442272364,2079.75,49.01960784,98,0.78125,2.34375,3.125,2.34375,108,29.5,28,27.24
1442272366,2079.75,52.94117647,98,0.78125,2.34375,0.78125,BADDATA,109,20.5,28,34.77
1442272368,2098,60.78431373,BADDATA,-3.125,BADDATA,BADDATA,2.34375,110,BADDATA,28,BADDATA
1442272370,2107,58.03921569,BADDATA,-3.125,2.34375,0,2.34375,110,22.5,28,32.94
1442272372,2124,60.78431373,BADDATA,0,2.34375,-1.5625,2.34375,111,22.5,28,32.61
1442272374,2134.75,56.07843137,98,-4.6875,2.34375,0,2.34375,BADDATA,29,28,33.83
1442272376,2134.75,60.78431373,98,-1.5625,2.34375,0.78125,2.34375,112,22,28,35.49
1442272378,2149.5,61.17647059,98,0,2.34375,-3.125,2.34375,112,28,28,28.4
1442272380,2149.5,47.84313725,98,0,2.34375,-3.125,2.34375,111,30,28,29.4
1442272382,2136.75,56.47058824,98,BADDATA,2.34375,-3.90625,BADDATA,111,25.5,28,30.95
1442272384,2143,50.58823529,98,-3.125,2.34375,-0.78125,2.34375,111,29.5,28,30.45
1442272386,2130.25,63.92156863,98,BADDATA,BADDATA,2.34375,BADDATA,112,17.5,28,39.75
1442272388,2155,61.56862745,98,-2.34375,1.5625,-5.46875,2.34375,111,34.5,28,14.39
1442272390,2118.5,30.58823529,98,-2.34375,1.5625,-0.78125,0.78125,107,29.5,28,16.61
1442272391,2127.5,46.66666667,98,-0.78125,2.34375,0.78125,2.34375,105,30,28,20.54
1442272393,2006.25,BADDATA,BADDATA,3.125,2.34375,3.90625,2.34375,103,30,28,22.64
1442272395,1976.25,58.82352941,98,3.90625,2.34375,-0.78125,1.5625,102,20.5,28,33.83
1442272397,1964.5,60,98,-3.125,2.34375,0.78125,2.34375,101,24,28,32.94
1442272399,1946.25,63.1372549,98,-3.125,1.5625,0.78125,1.5625,101,19.5,28,34.93
1442272400,1937.75,66.2745098,98,0.78125,1.5625,-2.34375,BADDATA,101,17.5,28,37.7
1442272402,1937.75,71.37254902,BADDATA,0,1.5625,-3.90625,1.5625,101,19.5,28,34.93
1442272404,1935.5,65.88235294,98,-3.90625,1.5625,0,1.5625,101,18,27,37.48
1442272406,1940.75,72.54901961,98,0,BADDATA,1.5625,1.5625,102,17,27,36.21
1442272407,1960.75,70.19607843,98,0.78125,0.78125,0.78125,0.78125,103,9.5,BADDATA,42.63
1442272409,2004,73.33333333,98,-4.6875,1.5625,0.78125,1.5625,105,17,27,39.2
1442272411,2030.75,69.01960784,98,-1.5625,1.5625,0.78125,1.5625,107,18,27,38.81
1442272413,2068.5,66.2745098,98,0.78125,1.5625,-3.90625,1.5625,109,20,27,BADDATA
1442272415,2103.25,BADDATA,98,0,1.5625,-0.78125,1.5625,110,21.5,BADDATA,32.22
1442272417,BADDATA,BADDATA,98,0,2.34375,-2.34375,2.34375,111,29,27,29.01
1442272419,2146.75,52.54901961,98,-2.34375,2.34375,0.78125,2.34375,112,BADDATA,27,35.99
1442272421,2159.75,61.96078431,98,-0.78125,1.5625,1.5625,1.5625,113,20,27,36.93
1442272423,2166.25,60.39215686,98,-3.90625,BADDATA,0.78125,2.34375,112,23,27,31.5
1442272425,2158.75,54.90196078,98,-3.125,2.34375,-4.6875,2.34375,111,29.5,BADDATA,25.91
1442272427,2132,47.05882353,98,-2.34375,2.34375,1.5625,2.34375,110,30.5,27,23.97
1442272429,2105.25,47.84313725,98,BADDATA,2.34375,0,2.34375,109,35,27,12.62
1442272430,2080.5,BADDATA,98,3.90625,1.5625,1.5625,0.78125,BADDATA,28.5,27,18.77
1442272432,2111.25,34.50980392,98,-1.5625,1.5625,BADDATA,1.5625,105,29.5,27,8.69
1442272434,1950,22.74509804,98,-4.6875,0,-5.46875,1.5625,98,30,27,10.29
1442272436,BADDATA,50.58823529,98,0,0,0,0,99,4.5,27,50.22
1442272437,1927.5,BADDATA,98,0,0,3.90625,0,102,3,27,50.22
1442272439,1982.5,89.80392157,98,BADDATA,0,-2.34375,0,104,5,27,48.33
1442272441,2011.25,80.78431373,98,-0.78125,0.78125,2.34375,0.78125,105,12.5,27,42.63
1442272443,2028.25,BADDATA,98,-0.78125,0.78125,-3.125,0.78125,107,BADDATA,27,43.07
1442272445,2080.5,71.37254902,BADDATA,-3.125,1.5625,-5.46875,2.34375,109,30,27,18.05
1442272447,2102.5,30.58823529,98,-3.125,2.34375,-0.78125,1.5625,109,32,27,12.51
1442272448,2079.75,30.98039216,98,1.5625,2.34375,3.125,2.34375,BADDATA,31,27,20.09
1442272450,2092.75,44.70588235,98,BADDATA,2.34375,-2.34375,2.34375,109,28.5,27,23.97
1442272452,BADDATA,46.2745098,99,1.5625,2.34375,-3.125,2.34375,109,34.5,27,20.09
1442272454,2074.5,41.17647059,98,-1.5625,2.34375,1.5625,1.5625,107,30.5,27,11.07
1442272456,BADDATA,28.23529412,98,-2.34375,1.5625,BADDATA,1.5625,106,BADDATA,BADDATA,13.56
1442272457,2014.5,BADDATA,98,2.34375,1.5625,-0.78125,1.5625,104,35,27,14.11
1442272459,BADDATA,36.47058824,98,-1.5625,1.5625,2.34375,2.34375,103,28,27,27.68
1442272461,1975.5,54.50980392,98,3.125,2.34375,-0.78125,2.34375,103,BADDATA,27,21.87
1442272463,1980,45.09803922,98,-2.34375,2.34375,1.5625,1.5625,102,32.5,27,18.16
1442272464,1957.5,45.09803922,98,-1.5625,1.5625,3.125,1.5625,101,31.5,27,17.22
1442272466,BADDATA,39.60784314,98,3.90625,1.5625,-1.5625,1.5625,100,28.5,27,27.51
1442272468,1926,57.64705882,BADDATA,-0.78125,2.34375,0.78125,2.34375,100,21,27,44.29
1442272470,1945.5,80.39215686,98,0,0.78125,-1.5625,0.78125,102,13,28,40.53
1442272471,1988.75,74.11764706,98,-0.78125,2.34375,-5.46875,2.34375,103,32,28,BADDATA
1442272473,1967.5,38.43137255,98,0,1.5625,-4.6875,1.5625,101,33,28,11.73
1442272475,1937,30.19607843,98,-3.125,1.5625,-4.6875,1.5625,99,30,28,9.96
1442272477,1881,27.45098039,98,-5.46875,0.78125,-6.25,0,96,27,BADDATA,6.75
1442272478,1803.75,34.50980392,98,-2.34375,1.5625,0,1.5625,94,30,28,10.07
1442272480,1798.5,30.98039216,98,-4.6875,0.78125,-5.46875,BADDATA,91,28,28,9.24
1442272482,1725.75,30.19607843,98,-6.25,1.5625,-7.03125,0.78125,BADDATA,28.5,28,26.19
1442272484,1850.25,65.88235294,98,-3.90625,0.78125,-2.34375,1.5625,89,17,28,34.38
1442272485,1732.5,72.94117647,98,4.6875,1.5625,0,1.5625,92,16,28,BADDATA
1442272487,BADDATA,67.84313725,BADDATA,-0.78125,1.5625,3.125,1.5625,94,18.5,28,26.52
1442272489,1805,34.50980392,98,-2.34375,1.5625,1.5625,1.5625,93,28.5,28,21.98
1442272491,1774.25,50.19607843,98,0,1.5625,-3.125,1.5625,92,30.5,28,22.09
1442272493,1764.25,60.78431373,98,-3.125,BADDATA,0.78125,2.34375,92,28.5,28,20.54
1442272494,1779.25,51.76470588,98,BADDATA,2.34375,0,1.5625,93,29.5,28,11.68
1442272496,1783.75,39.21568627,98,3.125,1.5625,BADDATA,1.5625,92,31.5,28,18.54
1442272498,1782.5,49.80392157,98,1.5625,2.34375,3.125,2.34375,93,28.5,28,17.1
1442272500,1794.5,43.92156863,98,2.34375,1.5625,-0.78125,1.5625,93,BADDATA,28,11.35
1442272501,1766.75,33.33333333,98,3.125,1.5625,0,1.5625,91,30.5,28,11.96
1442272503,1745,43.1372549,98,5.46875,1.5625,2.34375,1.5625,90,29.5,28,11.46
1442272505,1730,BADDATA,98,-2.34375,1.5625,-3.90625,1.5625,88,29.5,28,7.64
1442272507,1669.25,32.15686275,98,-3.125,BADDATA,-2.34375,1.5625,85,30.5,28,8.63
1442272508,1604.5,29.01960784,BADDATA,-5.46875,0.78125,-6.25,0.78125,78,28,28,6.25
1442272510,1427.25,25.09803922,98,-10.15625,0,-10.9375,0,71,28.5,28,6.03
1442272512,1129.5,BADDATA,98,0,-0.78125,-10.9375,-0.78125,61,26,28,5.75
1442272514,1014.75,33.7254902,98,-3.90625,-0.78125,-10.15625,-0.78125,55,24.5,28,5.7
1442272515,1048,33.33333333,98,-0.78125,-0.78125,-3.90625,-0.78125,50,23,28,5.59
1442272517,968.5,35.29411765,98,-6.25,-1.5625,-3.125,-1.5625,46,23,28,25.8
1442272519,1451.25,65.88235294,98,-2.34375,2.34375,-0.78125,1.5625,48,16.5,28,33.33
1442272521,1688.5,69.41176471,98,-1.5625,1.5625,0.78125,1.5625,52,18,28,27.51
1442272522,1569.25,68.62745098,98,0.78125,2.34375,-2.34375,2.34375,54,16.5,28,37.7
1442272524,1770.5,85.09803922,98,3.125,0.78125,-0.78125,0.78125,58,11,28,41.86
